ticker,name,market,locale,active,source_feed
I:MSDTTCGE,Morningstar Developed Markets Transatlantic Technology & Communication Services Sectors GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDTTCPE,Morningstar Developed Markets Transatlantic Technology & Communication Services Sectors PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDVCP,Morningstar Developed Markets ex-North America Target Value PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDVEURP,Morningstar Developed Markets Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDVUP,Morningstar Developed Markets ex-North America Target Value PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDVUSDP,Morningstar Developed Markets Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDWMSGU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDWMSNU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXEURP,Morningstar Developed Markets Europe ex-UK PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXJEGG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXJENG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXJEPG,Morningstar Developed Markets Asia Pacific ex-Japan ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXUEGG,Morningstar Developed Europe ex-UK ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXUENG,Morningstar Developed Europe ex-UK ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXUEPG,Morningstar Developed Europe ex-UK ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXULPU,Morningstar Developed Markets ex-US Large Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXUSDP,Morningstar Developed Markets Europe ex-UK PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSDXUTPU,Morningstar Developed Markets ex-US Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSE50GE,Morningstar Eurozone ESG Screened Select 15 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSE5DNE,Morningstar Eurozone ESG Screened Select 15 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEAUSDP,Morningstar Emerging Markets Americas PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBD502,Morningstar Eurozone Large-Mid Banks Decrement 50 Point GR EUR Series 2,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBD50E,Morningstar Eurozone Large-Mid Banks Decrement 50,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBD5NE,Morningstar Eurozone Large-Mid Banks Decrement 5%,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBKSGE,Morningstar Eurozone Large-Mid Banks GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBKSNE,Morningstar Eurozone Large-Mid Banks NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBKSPE,Morningstar Eurozone Large-Mid Banks PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBS50G,Morningstar Eurozone Banks Select Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBSL5N,Morningstar Eurozone Banks Select Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBSLGE,Morningstar Eurozone Banks Select GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEBSLPE,Morningstar Eurozone Banks Select PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEC3050,Morningstar Developed Markets Europe 30 Energy  Commodity Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEC305P,Morningstar Developed Markets Europe 30 Energy  Commodity Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEC30GE,Morningstar Developed Markets Europe 30 Energy & Commodity GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEC30NE,Morningstar Developed Markets Europe 30 Energy & Commodity NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEC30PE,Morningstar Developed Markets Europe 30 Energy & Commodity PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEE50GE,Morningstar Eurozone ESG Select 50 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEE5DNE,Morningstar Eurozone ESG Select 50 5 Decrement NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEEEURP,Morningstar Emerging Markets Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEES5GE,Morningstar Eurozone ESG Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEES5NE,Morningstar Eurozone ESG Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEES5PE,Morningstar Eurozone ESG Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEEUSDP,Morningstar Emerging Markets Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEG50UP,Morningstar Eurozone 50 PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGBTPB,Morningstar Brazil Target Momentum PR BRL,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGBTPU,Morningstar Brazil Target Momentum PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDIPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDS4E,Morningstar Eurozone Gender Diversity Select 50 Decrement 4% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDS5E,Morningstar Eurozone Gender Diversity Select 50 Decrement 5% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDSGE,Morningstar Eurozone Gender Diversity Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDSNE,Morningstar Eurozone Gender Diversity Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDSPE,Morningstar Eurozone Gender Diversity Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGDUPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGEGPP,Morningstar Egypt Index PR EGP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGESDP,Morningstar Emerging Markets Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGLMCB,Morningstar US Large-Mid Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGMEPU,Morningstar Minority Empowerment PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGNWGE,Morningstar North America 100 Equal Weight GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGNWGU,Morningstar North America 100 Equal Weight Index GR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGNWPE,Morningstar North America 100 Equal Weight PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGNWPU,Morningstar North America 100 Equal Weight Index PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGSDPU,Morningstar Societal Development PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGTSNU,Morningstar Global Emerging Green Technologies Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGTSPU,Morningstar Global Emerging Green Technologies Select PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGUSDP,Morningstar Egypt PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGUSPU,Morningstar US Sustainability PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGUSSP,Morningstar US Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGWEPU,Morningstar Women's Empowerment PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEGXUDP,Morningstar Developed Markets ex-US Sustainability Dividend Yield Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEIUSDP,Morningstar Emerging Markets Asia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEM10CG,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEM10CP,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEM10GE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEM10PE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMEEGG,Morningstar Emerging Markets ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMEENG,Morningstar Emerging Markets ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMEEPG,Morningstar Emerging Markets ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMLCPU,Morningstar Emerging Markets Large Cap PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMTMPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMTPNU,Morningstar Emerging Markets Target Market Exposure Paris Aligned Benchmark Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEMTUNU,Morningstar Emerging Markets Target Market Exposure UCITS Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSENAUSP,Morningstar Developed Markets ex-North America Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEP50GE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEP50GU,Benchmark Select 50 Decrement 50 Point GR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEPB5NE,Morningstar Eurozone Large Mid Paris Aligned Benchmark Select 50 Decrement 5% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEPB5NU,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 Decrement 5 NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEPBSGE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEPBSNE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEPBSPE,Morningstar Eurozone Large-Mid Paris Aligned Benchmark Select 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSES25D,Morningstar Eurozone ESG Screened Select 25 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSES25D5,Morningstar Eurozone ESG Screened Select 25 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSES25GE,Morningstar Eurozone ESG Screened Select 25 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSES25NE,Morningstar Eurozone ESG Screened Select 25,indices,us,True,CboeGlobalIndicesMSTAR
I:MSES25PE,Morningstar Eurozone ESG Screened Select 25 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSESEURP,Morningstar Spain PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSESGE,Morningstar Eurozone ESG Screened Select 15 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSESNE,Morningstar Eurozone ESG Screened Select 15 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSESPE,Morningstar Eurozone ESG Screened Select 15 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSESUSDP,Morningstar Spain PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSETMEPU,Morningstar Developed Europe Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSETTMNU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSETTMPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSETTMTU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUEURP,Morningstar Europe PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUG50E,Morningstar Transatlantic Gender Diversity Select 100 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUGS4E,Morningstar Transatlantic Gender Diversity Select 100 Decrement 4% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUGS5E,Morningstar Transatlantic Gender Diversity Select 100 Decrement 5% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUGSGE,Morningstar Transatlantic Gender Diversity Select 100 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUGSPE,Morningstar Transatlantic Gender Diversity Select 100 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEUUSDP,Morningstar Europe PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEVLTPE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEXPOPU,Morningstar Exponential Technologies PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEZEURP,Morningstar Eurozone PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSEZUSDP,Morningstar Eurozone PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFG50E2,Morningstar France Germany ESG Select 30 Decrement 50 point Series 2 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFG50GE,Morningstar France Germany ESG Select 30 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFGE50E,Morningstar France Germany ESG Select 30 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFGESGE,Morningstar France Germany ESG Select 30 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFGESPE,Morningstar France Germany ESG Select 30 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFIEURP,Morningstar Finland PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFIUSDP,Morningstar Finland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFPS40G,Morningstar France Paris Aligned Benchmark Sustainability 40 (EUR),indices,us,True,CboeGlobalIndicesMSTAR
I:MSFPS40P,Morningstar France Paris Aligned Benchmark Sustainability 40 (EUR),indices,us,True,CboeGlobalIndicesMSTAR
I:MSFPS5DN,Morningstar France Paris Aligned Benchmark Sustainability 40 (EUR) Decrement 5%,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFREURP,Morningstar France PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSFRUSDP,Morningstar France PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG100EG,Morningstar Developed Markets Europe 100 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG100EN,Morningstar Developed Markets Europe 100 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG100EP,Morningstar Developed Markets Europe 100 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50D5,Morningstar Eurozone 50 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50ED,Morningstar Eurozone 50 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EG,Morningstar Eurozone 50 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EN,Morningstar Eurozone 50 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EP,Morningstar Eurozone 50 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EWG,Morningstar Eurozone 50 Equal Weight GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EWN,Morningstar Eurozone 50 Equal Weight NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSG50EWP,Morningstar Eurozone 50 Equal Weight PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGAISPU,Morningstar Global Artificial Intelligence Select PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGBGBPP,Morningstar UK PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGBUSDP,Morningstar UK PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGDENPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGDICPU,Morningstar Global Digital Infrastructure & Connectivity PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGEAVPC,Morningstar Global Electric & Autonomous Vehicles Select PR CAD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGEIP,Morningstar Global Equity Infrastructure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGFOIPU,Morningstar Global Food Innovation PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGMUSDP,Morningstar Global Markets PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGMVSNU,Mstar Gbl Metaverse & Virtual Interaction Select NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGMVSPU,Mstar Gbl Metaverse & Virtual Interaction Select PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGR,Morningstar US Small Growth PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGREURP,Morningstar Greece PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGRT,Morningstar US Small Growth TR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGRUSDP,Morningstar Greece PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGSCD50,Morningstar Global Semiconductors Select 25 Decrement 50 Point,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGSCS5N,Morningstar Global Semiconductors Select 25 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGSCSGE,Morningstar Global Semiconductors Select 25 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGSCSNE,Morningstar Global Semiconductors Select 25 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGSCSPE,Morningstar Global Semiconductors Select 25 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGWMFNU,Morningstar Global Wide Moat Focus NR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGWMFPU,Morningstar Global Wide Moat Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSGXUMPU,Morningstar Global Markets ex-US Wide Moat Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSHKHKDP,Morningstar Hong Kong PR HKD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSHKUSDP,Morningstar Hong Kong PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSHUHUFP,Morningstar Hungary PR HUF,indices,us,True,CboeGlobalIndicesMSTAR
I:MSHUUSDP,Morningstar Hungary PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIDIDRP,Morningstar Indonesia PR IDR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIDUSDP,Morningstar Indonesia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIEEURP,Morningstar Ireland PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIEUSDP,Morningstar Ireland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSILILSP,Morningstar Israel PR ILS,indices,us,True,CboeGlobalIndicesMSTAR
I:MSILUSDP,Morningstar Israel PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIN20D,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIN20D5,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIN20G,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIN20N,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIN20P,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSININRP,Morningstar India PR INR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSINUSP,Morningstar India PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSITEURP,Morningstar Italy PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSITUSDP,Morningstar Italy PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSIYFPID,Morningstar Indonesia Yield Focus PR IDR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPEEGG,Morningstar Japan ESG Enhanced GR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPEENG,Morningstar Japan ESG Enhanced NR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPEEPG,Morningstar Japan ESG Enhanced PR GBP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPJPYP,Morningstar Japan PR JPY,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPTPNJ,Morningstar Japan Target Market Exposure Paris Aligned Benchmark Select NR JPY,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJPUSDP,Morningstar Japan PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJSDYPJ,Morningstar Japan Sustainability Dividend Yield Focus PR JPY,indices,us,True,CboeGlobalIndicesMSTAR
I:MSJTMEPU,Morningstar Japan Target Market Exposure PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSKRKRWP,Morningstar Korea PR KRW,indices,us,True,CboeGlobalIndicesMSTAR
I:MSKRUSDP,Morningstar Korea PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLCT30,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLCT30D,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLCT30G,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLCT30N,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLCT30P,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLDVS50,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLDVSGU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLDVSPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLECT50,Morningstar Transatlantic Multi Sector Select 40 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLECT5N,Morningstar Transatlantic Multi Sector Select 40 Decrement 5% NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLECTGE,Morningstar Transatlantic Multi Sector Select 40 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLECTNE,Morningstar Transatlantic Multi Sector Select 40 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLECTPE,Morningstar Transatlantic Multi Sector Select 40 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLGS5NE,Morningstar Luxury Goods Static Select 10 Decrement 5 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLGSSGE,Morningstar Luxury Goods Static Select 10 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLGSSNE,Morningstar Luxury Goods Static Select 10 NR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLGSSPE,Morningstar Luxury Goods Static Select 10 PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLS50GE,Morningstar Luxury Goods Static Select 10 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLTMEGU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLTMENU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSLTMEPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMEUSDP,Morningstar Middle East & Africa PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMLPCP,Morningstar MLP Composite PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKGE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKGU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKNE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKNU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKPE,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMOCKPU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMXMXNP,Morningstar Mexico PR MXN,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMXUSDP,Morningstar Mexico PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMYMYRP,Morningstar Malaysia PR MYR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSMYUSDP,Morningstar Malaysia PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNAREPU,Morningstar North America Renewable Energy PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNASSNU,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNCEURP,Morningstar Nordic PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNCUSDP,Morningstar Nordic PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNLEURP,Morningstar Netherlands PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNLUSDP,Morningstar Netherlands PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNONOKP,Morningstar Norway PR NOK,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNOUSDP,Morningstar Norway PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNZNZDP,Morningstar New Zealand Index PR NZD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSNZUSDP,Morningstar New Zealand Index PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSOVERN5,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSOVERNG,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSOVERNN,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSOVERNP,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSOVERNT,,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPEPENP,Morningstar Peru PR PEN,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPEUSDP,Morningstar Peru PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPHPHPP,Morningstar Philippines PR PHP,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPHUSDP,Morningstar Philippines PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLPEGE,Morningstar Pitchbook Developed Markets Listed Private Equity Focus GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLPEGU,Morningstar Pitchbook Developed Markets Listed Private Equity Focus GR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLPEPE,Morningstar Pitchbook Developed Markets Listed Private Equity Focus PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLPEPU,Morningstar Pitchbook Developed Markets Listed Private Equity Focus PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLPLNP,Morningstar Poland PR PLN,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPLUSDP,Morningstar Poland PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPTEURP,Morningstar Portugal PR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSPTUSDP,Morningstar Portugal PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSSBVEPU,Morningstar US Small Cap Broad Value Extended PR USD,indices,us,True,CboeGlobalIndicesMSTAR
I:MSSD80D,Morningstar Eurozone Societal Development Select 80 Decrement 50 Point GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSSD80GE,Morningstar Eurozone Societal Development Select 80 GR EUR,indices,us,True,CboeGlobalIndicesMSTAR
I:MSSD80NE,Morningstar Eurozone Societal Development Select 80 NR EURÂ,indices,us,True,CboeGlobalIndicesMSTAR
I:MSSD80PE,Morningstar Eurozone Societal Development Select 80 PR EURÂ,indices,us,True,CboeGlobalIndicesMSTAR
